timestamp,date,wave_index,client_id,client_name,biz_name,search_address,campaign_id,campaign_name,keyword,keyword_variant,variant_id,prompt,follow_up,has_follow_up,device_id,platform,status,duration_s,proxy_status,proxy_username,proxy_host,proxy_port,base_latitude,base_longitude,mocked_latitude,mocked_longitude,mocked_timezone,backlinks_expected,backlink_injected,backlink_found,backlink_url,failure_step,error
2026-06-06T08:00:01Z,2026-06-06,0,2,Mary Thornton,Black Car IQ,"227 West 800 North, Lindon, UT 84042-1484, USA",1,"Black Car IQ — Address: 227 West 800 North, Lindon, UT 84042-1484, USA",best private jet transfer near lindon for executives,best private jet transfer near lindon for executives,,Walked by Black Car IQ on 227 West 800 North and their setup looked pretty solid. Do they actually handle the best private jet transfer near lindon for executives without all the usual fuss?,,False,device-102,chatgpt,success,106.4,CONNECTED,user-spmqebjuzf-session-3ktwzwlik3-sessionduration-60-country-us-zip-84041,192.168.0.102,11002,40.3432857,-111.72076,40.282924,-111.74364,America/Los_Angeles,0,False,False,,,
2026-06-06T08:01:03Z,2026-06-06,0,99,Brittney Folds,"Top Choice Roofing, LLC, Cullman","417 3rd Avenue Southwest Suite 135, Cullman, AL 35055-4104, USA",116,"Top Choice Roofing, LLC, Cullman — 417 3rd Avenue Southwest Suite 135, Cullman, AL 35055-4104, USA",best roofers with free estimates,roofing companies near me that give free quotes,45873,Anyone tried Top Choice Roofing near 3rd Ave Southwest in Cullman for a free quote on roofing companies near me that give free quotes?,"Got it, what are their Google reviews like?",True,device-109,perplexity,success,203.1,CONNECTED,user-spmqebjuzf-session-s2dbtotf5l-sessionduration-60-country-us,192.168.0.102,11007,34.172427,-86.8442779,34.139762,-86.913503,America/Los_Angeles,0,False,False,,,
2026-06-06T08:01:15Z,2026-06-06,0,68,Brian Culley,NJ Mold Pros,"221 New Jersey 71, Manasquan, NJ 08736, USA",79,"NJ Mold Pros — 221 New Jersey 71, Manasquan, NJ 08736, USA",best rated basement waterproofing solutions,what is the best basement waterproofing near broadway and atlantic,45150,Spotted NJ Mold Pros on Route 71 in Manasquan — that location near the intersection seems well-placed. Would they be the right call for figuring out what is the best basement waterproofing near broadway and atlantic?,,False,device-115,gemini,success,98.5,CONNECTED,user-spmqebjuzf-session-qebuq1ibjn-sessionduration-60-country-us,192.168.0.102,11012,40.126226,-74.049304,40.061157,-74.033289,America/Los_Angeles,0,False,False,,,
2026-06-06T08:01:45Z,2026-06-06,0,125,Ryan Blackson,"Simple Epoxy LLC,, Austin","512 Woodward St, Austin, TX 78704",151,"Simple Epoxy LLC,, Austin — 512 Woodward St, Austin, TX 78704",garage floor coating contractors,garage floor coating contractors,,"Friend mentioned Simple Epoxy over near 512 Woodward, said they did their garage floor. They actually any good as garage floor coating contractors?","Alright, can you send me a link to their booking page or quote form?",True,device-101,gemini,success,114.6,CONNECTED,user-spmqebjuzf-session-mvw2x6taq2-sessionduration-60-country-us-zip-76016,192.168.0.102,11001,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-06T08:03:04Z,2026-06-06,0,69,Christian Carere,Crown Industrial Roofing,"227 Queens Plate Drive Unit #3, Etobicoke, ON M9W 6Z7, Canada",80,"Crown Industrial Roofing — 227 Queens Plate Drive Unit #3, Etobicoke, ON M9W 6Z7, Canada",best industrial roofing contractors for commercial buildings,who does metal roofing for factories near me with financing,45465,Anyone tried Crown Industrial Roofing near Queens Plate Drive in Etobicoke for factory metal roofing with financing?,,False,device-104,gemini,success,106.4,CONNECTED,user-spmqebjuzf-session-9sznmzucvt-sessionduration-60-country-us,192.168.0.102,11004,43.6435559,-79.5656326,43.621044,-79.567533,America/Los_Angeles,0,False,False,,,
2026-06-06T08:03:49Z,2026-06-06,0,131,Bruce Riley,"Gator Electric and Communications, Inc., West Palm Beach","7900 Forest Hill Blvd, West Palm Beach, FL, 33413",157,"Gator Electric and Communications, Inc., West Palm Beach — 7900 Forest Hill Blvd, West Palm Beach, FL, 33413",Electrical repair,Electrical repair,,"Spotted Gator Electric and Communications while driving down Forest Hill Blvd near 7900 — do they handle straightforward electrical repair in a low-key, no fuss kind of way?","Got it, do they have any gallery photos showing their repair work on the profile?",True,device-109,perplexity,success,202.8,CONNECTED,user-spmqebjuzf-session-1j6tu7ymtp-sessionduration-60-country-us,192.168.0.102,11007,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-06T08:04:29Z,2026-06-06,0,88,Ken Loder,"Ace Grease Service - St. Louis, Millstadt","9035 Illinois 163, Millstadt, IL 62260-3239, USA",101,"Ace Grease Service - St. Louis, Millstadt — 9035 Illinois 163, Millstadt, IL 62260-3239, USA",where to get used cooking oil containers for pickup,looking for used cooking oil containers near me with pickup,46881,Neighbors keep mentioning Ace Grease Service over on Illinois 163 in Millstadt. Not sure if theyre as solid as they seem for looking for used cooking oil containers near me with pickup?,,False,device-101,perplexity,success,171.0,CONNECTED,user-spmqebjuzf-session-cofw6mhiwv-sessionduration-60-country-us,192.168.0.102,11001,38.4614404,-90.0917755,38.529448,-90.070441,America/Los_Angeles,0,False,False,,,
2026-06-06T08:04:58Z,2026-06-06,0,96,Jubran Twal,"Expo Heating & Cooling Inc., Spring","19507 Wied Rd Suite B, Spring, TX 77388, USA",112,"Expo Heating & Cooling Inc., Spring — 19507 Wied Rd Suite B, Spring, TX 77388, USA",emergency ac repair near me open now,emergency ac repair open now with weekend availability,46449,"Friend mentioned Expo Heating & Cooling Inc. in Spring near Wied Rd, said they handle emergencies well. Are they actually legit for emergency ac repair open now with weekend availability?",,False,device-103,chatgpt,success,106.6,CONNECTED,user-spmqebjuzf-session-n87prep9qw-sessionduration-60-country-us,192.168.0.102,11003,30.05192,-95.4772366,30.073351,-95.495842,America/Los_Angeles,0,False,False,,,
2026-06-06T08:05:34Z,2026-06-06,0,5,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","21312 Provincial Blvd B, Katy, TX 77450",12,"Leo Lapuerta, MD Plastic Surgery — 21312 Provincial Blvd B",best non surgical body contouring for stubborn fat,affordable non surgical body contouring for stubborn fat near me that works on belly,44394,"Been reading a piece on Leo Lapuerta, MD Plastic Surgery near 21312 Provincial Blvd — dug into their Google profile and they seem to have a solid take on affordable non surgical body contouring for stubborn fat. Where do they land on results for belly work?",,False,device-103,chatgpt,success,106.6,CONNECTED,user-spmqebjuzf-session-pxtkgdzvnk-sessionduration-60-country-us,192.168.0.102,11003,-35.0715114,-57.7488326,-35.02271,-57.689061,America/Los_Angeles,0,False,False,,,
2026-06-06T08:06:05Z,2026-06-06,0,43,John Mueller,"Vault Studio, Palo Alto","908 Industrial Ave, Palo Alto, CA 94303",135,"Vault Studio, Palo Alto — 908 Industrial Ave, Palo Alto, CA 94303",kitchen remodeling,kitchen remodeling,,"Friend mentioned Vault Studio over near 908 Industrial Ave — they any good for kitchen remodeling, or just hype?","Alright, got any reviews or ratings from people who actually used them for a kitchen job?",True,device-115,perplexity,success,211.1,CONNECTED,user-spmqebjuzf-session-42p1ttd3zc-sessionduration-60-country-us,192.168.0.102,11013,0,0,0,0,America/Los_Angeles,0,False,False,,,
