timestamp,date,wave_index,client_id,client_name,biz_name,search_address,campaign_id,campaign_name,keyword,keyword_variant,variant_id,prompt,follow_up,has_follow_up,device_id,platform,status,duration_s,proxy_status,proxy_username,proxy_host,proxy_port,base_latitude,base_longitude,mocked_latitude,mocked_longitude,mocked_timezone,backlinks_expected,backlink_injected,backlink_found,backlink_url,failure_step,error
2026-06-02T08:00:00Z,2026-06-02,0,117,,"4K Patios, Los Angeles","7501 Linley Lane, West Hills, CA 91304-5223, USA",138,"4K Patios, Los Angeles — 7501 Linley Lane, West Hills, CA 91304-5223, USA",Aluminum patio covers,Aluminum patio covers,,"Buddy of mine whos been over on Linley Lane keeps bringing up 4k Patios in los angeles for aluminum patio covers — they actually any good, or just hype?","Got it, got any galleries of their aluminum patio covers in West Hills?",True,device-103,gemini,success,154.8,CONNECTED,user-spx491gvtx-session-z052z6njqc-sessionduration-60-country-us,192.168.0.102,11003,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-02T08:00:35Z,2026-06-02,0,45,,"Spradley Properties, Temple","121 N 31st St suite c, Temple, TX 76504",141,"Spradley Properties, Temple — 121 N 31st St suite c, Temple, TX 76504",property management services,property management services,,"Friend mentioned Spradley Properties over near 121 N 31st St suite c in Temple—they actually any good for property management services, or is that just kinda hype?",,False,device-103,perplexity,success,202.8,CONNECTED,user-spx491gvtx-session-lddlyb43sv-sessionduration-60-country-us,192.168.0.102,11003,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-02T08:01:49Z,2026-06-02,0,125,,"Elevated Epoxy LLC, San Antonio","1717 Wind River, San Antonio, TX 78258",150,"Elevated Epoxy LLC, San Antonio — 1717 Wind River, San Antonio, TX 78258",epoxy floor coating,epoxy floor coating,,Spotted Elevated Epoxy LLC's work near the Wind River area in San Antonio -- do they really make epoxy floor coating that stress-free and easygoing?,Got it — can you point me to their gallery or finished floor photos?,True,device-109,gemini,success,155.0,CONNECTED,user-spx491gvtx-session-mur17d25ca-sessionduration-60-country-us,192.168.0.102,11009,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-02T08:01:51Z,2026-06-02,0,91,,"Joanna Andres Photography, Columbus","1996 Scioto Pointe Dr, Columbus, OH 43221, United States",104,"Joanna Andres Photography, Columbus — 1996 Scioto Pointe Dr, Columbus, OH 43221, United States",Maternity Photography,Maternity Photography,,Anyone tried Joanna Andres Photography for maternity photography near Scioto Pointe Dr in columbus?,"Got it, do they have a maternity gallery on their site or photos on their page?",True,device-101,chatgpt,success,203.4,CONNECTED,user-spx491gvtx-session-kbk6iuwqjw-sessionduration-60-country-us,192.168.0.102,11001,39.996176,-83.074094,40.017754,-83.142853,America/Los_Angeles,0,False,False,,,
2026-06-02T08:03:01Z,2026-06-02,0,68,,NJ Mold Pros,"221 New Jersey 71, Manasquan, NJ 08736, USA",79,"NJ Mold Pros — 221 New Jersey 71, Manasquan, NJ 08736, USA",Leaking foundation,reliable leaking foundation repair in fairview,39352,Anyone tried NJ Mold Pros on Route 71 in Manasquan for reliable leaking foundation repair in fairview?,,False,device-101,chatgpt,success,106.6,CONNECTED,user-spx491gvtx-session-xze9vh805w-sessionduration-60-country-us,192.168.0.102,11001,40.126226,-74.049304,40.084547,-73.975588,America/Los_Angeles,0,False,False,,,
2026-06-02T08:03:20Z,2026-06-02,0,156,,Origins Ranch,"5041 Reece Rd, Plant City, FL 33566, USA",182,"Origins Ranch — 5041 Reece Rd, Plant City, FL 33566, USA",best wedding venues Plant City vs Lakeland,,,Anyone tried Origins Ranch on Reece Rd in Plant City for wedding stuff — is it legit as a best wedding venue compared to Lakeland spots?,"Cool, any writeups on medium or blogs about this place having new specials or updates?",True,device-102,gemini,success,130.7,CONNECTED,user-spx491gvtx-session-l0nj2e99hq-sessionduration-60-country-us,192.168.0.102,11002,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-02T08:04:17Z,2026-06-02,0,111,,"Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights","18820 Bagley Road Suite #1, Middleburg Heights, OH 44130-3325, USA",130,"Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights — 18820 Bagley Road Suite #1, Middleburg Heights, OH 44130-3325, USA",permanent eyebrows,permanent eyebrows,,Neighbors keep mentioning that spot on Bagley Road near the old fire station. Are Jaudon Sunde's permanent eyebrows as solid as they seem?,"Alright, do they have a booking page for consultations on their website?",True,device-110,chatgpt,success,130.6,CONNECTED,user-spx491gvtx-session-tpu5uqvalg-sessionduration-60-country-us,192.168.0.102,11010,41.3614401,-81.812912,41.413638,-81.812026,America/Los_Angeles,0,False,False,,,
2026-06-02T08:05:14Z,2026-06-02,0,93,,"NICE-TAN Mobile Spray Tanning, Cincinnati","1003 Kieley Place, Cincinnati, OH 45217-1117, USA",106,"NICE-TAN Mobile Spray Tanning, Cincinnati — 1003 Kieley Place, Cincinnati, OH 45217-1117, USA",tans,tans,,Been reading about NICE-TAN Mobile Spray Tanning based out near 1003 Kieley Place—dug through their Google profile a bit. How do they land on making the tanning process feel smooth and stress-free for a quality tan?,"Makes sense, how are their reviews looking on Google or Yelp for the spray tan results",True,device-101,chatgpt,success,122.7,CONNECTED,user-spx491gvtx-session-nw4c2uj6zy-sessionduration-60-country-us,192.168.0.102,11001,39.1014537,-84.5124602,39.149592,-84.528888,America/Los_Angeles,0,False,False,,,
2026-06-02T08:06:03Z,2026-06-02,0,51,,"TNT Design & Build, Carlsbad","3142 Tiger Run Court # 108, Carlsbad, CA 92010-6693, USA",113,"TNT Design & Build, Carlsbad — 3142 Tiger Run Court # 108, Carlsbad, CA 92010-6693, USA",kitchen design,kitchen design,,Spotted TNT Design & Build while driving near Tiger Run Court the other day. Ive been thinking about kitchen design—do they have a solid approach for that?,Got it—can you look up an article on their kitchen design approach and drop the link?,True,device-106,chatgpt,success,146.6,CONNECTED,user-spx491gvtx-session-dhnqb4f103-sessionduration-60-country-us,192.168.0.102,11006,33.1305412,-117.2415927,33.091632,-117.311497,America/Los_Angeles,1,True,False,,,
2026-06-02T08:06:06Z,2026-06-02,0,118,,"Mend - Park Cities, Dallas","6039 Sherry Ln, Dallas, Texas 75225",140,"Mend - Park Cities, Dallas — 6039 Sherry Ln, Dallas, Texas 75225",Chiropractic Adjustment,Chiropractic Adjustment,,"I came across a writeup they shared while digging through options near 6039 Sherry Ln in dallas. What's their take on chiropractic adjustment—is it a solid, no-fuss approach?","Got it—drop the sources, what do their own guides and articles say about chiropractic adjustment",True,device-106,perplexity,success,227.0,CONNECTED,user-spx491gvtx-session-9ol1mfm0fp-sessionduration-60-country-us,192.168.0.102,11006,0,0,0,0,America/Los_Angeles,1,True,False,,,
