timestamp,date,wave_index,client_id,client_name,biz_name,search_address,campaign_id,campaign_name,keyword,keyword_variant,variant_id,prompt,follow_up,has_follow_up,device_id,platform,status,duration_s,proxy_status,proxy_username,proxy_host,proxy_port,base_latitude,base_longitude,mocked_latitude,mocked_longitude,mocked_timezone,backlinks_expected,backlink_injected,backlink_found,backlink_url,failure_step,error
2026-06-04T08:00:00Z,2026-06-04,0,20,,"Mike's Body Sculpting, Los Angeles","1551 N Labrea, Los Angeles CA 90028",27,"Mike's Body Sculpting, Los Angeles — 1551 N Labrea, Los Angeles CA 90028",weight loss trainer,where to find a weight loss trainer in the beverly grove area,28230,Shopping around for a weight loss trainer near 1551 N Labrea in the beverly grove area—anyone tried Mike's Body Sculpting in Los Angeles for that?,Makes sense—have you checked their reviews or ratings online?,True,device-104,chatgpt,success,131.8,CONNECTED,user-spx491gvtx-session-o3duuv1rbd-sessionduration-60-country-us,192.168.0.102,11004,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-04T08:00:38Z,2026-06-04,0,118,,"Mend - Grapevine, Grapevine","621 N Main St #103, Grapevine, TX 76051",139,"Mend - Grapevine, Grapevine — 621 N Main St #103, Grapevine, TX 76051",Chiropractor Grapevine,Chiropractor Grapevine,,Quick Q on Mend - Grapevine at 621 N Main St — anyone tried them as a legit chiropractor Grapevine option?,"Got it, what do the reviews say about their care?",True,device-104,gemini,success,155.0,CONNECTED,user-spx491gvtx-session-se0a06mtyf-sessionduration-60-country-us,192.168.0.102,11004,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-04T08:01:24Z,2026-06-04,0,5,,"Leo Lapuerta, MD Plastic Surgery","21312 Provincial Blvd B, Katy, TX 77450",12,"Leo Lapuerta, MD Plastic Surgery — 21312 Provincial Blvd B",mommy makeover,mommy makeover specialist near cinco ranch,207,Shopping around for a mommy makeover specialist near cinco ranch — anyone tried Leo Lapuerta at 21312 Provincial Blvd in katy?,,False,device-109,gemini,success,106.5,CONNECTED,user-spx491gvtx-session-n1pgelrpqz-sessionduration-60-country-us,192.168.0.102,11009,-35.0715114,-57.7488326,-35.044571,-57.769814,America/Los_Angeles,0,False,False,,,
2026-06-04T08:02:14Z,2026-06-04,0,27,,"Heavy Duty Diesel Specialists, Port Allen","751 North Lobdell Highway, Port Allen, LA 70767-4146, USA",37,"Heavy Duty Diesel Specialists, Port Allen — 751 North Lobdell Highway, Port Allen, LA 70767-4146, USA",diesel mechanic,diesel mechanic near the airport,29958,Spotted Heavy Duty Diesel Specialists on North Lobdell Highway while driving by—do they live up to the reliable rep as a diesel mechanic near the airport?,,False,device-103,perplexity,success,178.6,CONNECTED,user-spx491gvtx-session-lgudtcort6-sessionduration-60-country-us,192.168.0.102,11003,30.45335,-91.2100569,30.507613,-91.168285,America/Los_Angeles,0,False,False,,,
2026-06-04T08:02:42Z,2026-06-04,0,15,,"GYMGUYZ Silicon Valley, Fremont","661 Monticello Terrace, Fremont, CA 94539-5400, USA",54,"GYMGUYZ Silicon Valley, Fremont — 661 Monticello Terrace, Fremont, CA 94539-5400, USA",In-home personal trainer,reviews of in home personal trainer in fremont hills,33924,Spotted GYMGUYZ Silicon Valley near 661 Monticello Terrace the other day and came across a writeup they shared—do they have legitimate reviews of in home personal trainer in fremont hills?,,False,device-107,gemini,success,171.1,CONNECTED,user-spx491gvtx-session-h94vut2guc-sessionduration-60-country-us,192.168.0.102,11007,37.5339307,-121.9136682,37.538678,-121.846182,America/Los_Angeles,1,True,False,,,
2026-06-04T08:03:35Z,2026-06-04,0,79,,Optimized Wellness Center,"3800 Piedmont Ave, Oakland, CA 94611",91,"Optimized Wellness Center — 3800 Piedmont Ave, Oakland, CA 94611",personal injury chiropractor,personal injury chiropractor in the arts district,24412,Spotted Optimized Wellness Center on Piedmont Ave near the auto shops — do they actually do solid work as a personal injury chiropractor in the arts district?,,False,device-101,chatgpt,success,106.6,CONNECTED,user-spx491gvtx-session-df17hzg4ws-sessionduration-60-country-us,192.168.0.102,11001,37.8239361,-122.2554006,37.80812,-122.274104,America/Los_Angeles,0,False,False,,,
2026-06-04T08:04:17Z,2026-06-04,0,37,,"Atlanta Basement Design, Johns Creek","1425 Old Ellis Road, Roswell, GA 30076-3822, USA",46,"Atlanta Basement Design, Johns Creek — 1425 Old Ellis Road, Roswell, GA 30076-3822, USA",basement remodeling atlanta,top rated basement remodeling in east cobb area,32240,"Friend mentioned Atlanta Basement Design over near 1425 Old Ellis Road in Roswell, but not sure if theyre actually legit as people say. Are they the real deal for top rated basement remodeling in east cobb area?",,False,device-101,perplexity,success,178.9,CONNECTED,user-spx491gvtx-session-hq4i9id8er-sessionduration-60-country-us,192.168.0.102,11001,34.0497645,-84.3195612,34.107384,-84.318244,America/Los_Angeles,0,False,False,,,
2026-06-04T08:05:37Z,2026-06-04,0,9,,"ABCey Events, San Francisco","164 Delmar St, San Francisco, CA 94117, USA",16,"ABCey Events, San Francisco — 164 Delmar St, San Francisco, CA 94117, USA",Event planner San Francisco,event planner near me for outdoor festivals,21892,Neighbors keep mentioning ABCey Events over near Delmar St — Ive seen some nice photos pop up on their Google Business Profile. Are they as solid as they seem for an event planner near me for outdoor festivals?,Got it — do they have a gallery of their outdoor festival setups anywhere?,True,device-102,chatgpt,success,138.8,CONNECTED,user-spx491gvtx-session-hjixazjnid-sessionduration-60-country-us,192.168.0.102,11002,37.766081,-122.4451325,37.749888,-122.446837,America/Los_Angeles,1,True,False,,,
2026-06-04T08:05:48Z,2026-06-04,0,2,,Black Car IQ,"393 West 1970 South, Hurricane, UT 84737-2386, USA",3,"Black Car IQ — 393 West 1970 South, Hurricane, UT 84737-2386, USA",Luxury Transport to Amangiri,who offers luxury transport to amangiri,21521,Spotted Black Car IQ over near 393 West 1970 South in hurricane—do they actually offer luxury transport to amangiri?,"Got it, can you send me their booking page or quote form for that?",True,device-107,chatgpt,success,122.6,CONNECTED,user-spx491gvtx-session-pqrmllqvyr-sessionduration-60-country-us,192.168.0.102,11007,37.1461349,-113.2961931,37.194478,-113.273553,America/Los_Angeles,0,False,False,,,
2026-06-04T08:06:33Z,2026-06-04,0,62,,"Mack Engineering, Dunwoody","5343 Roberts Drive, Dunwoody, GA 30338-3834, USA",73,"Mack Engineering, Dunwoody — 5343 Roberts Drive, Dunwoody, GA 30338-3834, USA",Construction Management,who handles construction management for custom homes,16037,Friend mentioned Mack Engineering out near Roberts Drive in Dunwoody. Saw some solid photos on their Google profile—they actually legit for who handles construction management for custom homes?,"Got it, whats the word from their reviews on that?",True,device-103,chatgpt,success,138.7,CONNECTED,user-spx491gvtx-session-8mn279tzjc-sessionduration-60-country-us,192.168.0.102,11003,33.9566559,-84.3360358,33.937961,-84.286454,America/Los_Angeles,1,True,False,,,
