timestamp,date,wave_index,client_id,client_name,biz_name,search_address,campaign_id,campaign_name,keyword,keyword_variant,variant_id,prompt,follow_up,has_follow_up,device_id,platform,status,duration_s,proxy_status,proxy_username,proxy_host,proxy_port,base_latitude,base_longitude,mocked_latitude,mocked_longitude,mocked_timezone,backlinks_expected,backlink_injected,backlink_found,backlink_url,failure_step,error
2026-06-16T08:00:11Z,2026-06-16,0,74,Brad Harwell,AI Advanced Inspections,"808 Chestnut Street, Chattanooga, TN 37402-2510, USA",85,"AI Advanced Inspections — 808 Chestnut Street, Chattanooga, TN 37402-2510, USA",best building inspectors near me open now,who does thorough home inspections in chattanooga that are open today,45415,Spotted AI Advanced Inspections near 808 Chestnut Street in chattanooga — do they actually do thorough home inspections that are open today?,,False,device-101,chatgpt,success,114.6,CONNECTED,user-spmqebjuzf-session-vy8p76huoj-sessionduration-60-country-us,192.168.0.105,11001,35.0468396,-85.3114222,35.023512,-85.2689,America/Los_Angeles,0,False,False,,,
2026-06-16T08:00:33Z,2026-06-16,0,5,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","21312 Provincial Blvd B, Katy, TX 77450",12,"Leo Lapuerta, MD Plastic Surgery — 21312 Provincial Blvd B, Katy, TX 77450",best mommy makeover options,affordable mommy makeover options near me with financing,44399,"Spotted Leo Lapuerta, MD's place over by Provincial Blvd in Katy. Do they offer affordable mommy makeover options near me with financing that are kinda solid for the price?",Got it — drop the sources on their latest specials or new posts about mommy makeover packages,True,device-103,perplexity,success,195.0,CONNECTED,user-spmqebjuzf-session-7awvq6mlsc-sessionduration-60-country-us,192.168.0.105,11003,-35.0715114,-57.7488326,-35.046505,-57.671664,America/Los_Angeles,0,False,False,,,
2026-06-16T08:01:40Z,2026-06-16,0,25,Icon Transportation Wilmington,"Icon Transportation Wilmington, Wilmington","1608 Queen Street, Wilmington, NC 28401-5527, USA",33,"Icon Transportation Wilmington, Wilmington — 1608 Queen Street, Wilmington, NC 28401-5527, USA",best party bus options near me for a bachelor party,where to find a affordable party bus for a bachelor party in wilmington,44769,"Anyone tried Icon Transportation Wilmington for a bachelor party — looking at them near 1608 Queen Street, where to find a affordable party bus for a bachelor party in wilmington?",,False,device-107,chatgpt,success,98.5,CONNECTED,user-spmqebjuzf-session-d5lqcqz766-sessionduration-60-country-us,192.168.0.105,11006,34.2280717,-77.9276369,34.219224,-77.942271,America/Los_Angeles,0,False,False,,,
2026-06-16T08:01:58Z,2026-06-16,0,54,Michael Martin,"Bupp Contracting & Remodeling LLC, Frederick","801 Toll House Avenue, Frederick, MD 21701-4564, USA",65,"Bupp Contracting & Remodeling LLC, Frederick — 801 Toll House Avenue, Frederick, MD 21701-4564, USA",Roofing Company,where can i get a free roof inspection near me,36346,"Neighbors keep mentioning Bupp Contracting & Remodeling LLC over near 801 Toll House Avenue — I pass by them every day. Not sure if theyre as solid as they seem for that ""where can i get a free roof inspection near me"" thing?",,False,device-110,perplexity,success,171.3,CONNECTED,user-spmqebjuzf-session-1z0zszyki4-sessionduration-60-country-us,192.168.0.105,11009,39.4270065,-77.4139556,39.439929,-77.428128,America/Los_Angeles,0,False,False,,,
2026-06-16T08:02:52Z,2026-06-16,0,72,Curtis Johnson,The Wellness Retreat,"8810 Will Clayton Pkwy suite F, Humble, TX 77338",83,"The Wellness Retreat — 8810 Will Clayton Pkwy suite F, Humble, TX 77338",Counseling,counseling for teens near oak street,40357,"Dug through a few local forums and read a short piece on The Wellness Retreats approach to teen mental health near the 8810 Will Clayton Pkwy spot in Humble. What's their take on counseling for teens near oak street — do they keep it pretty sure grounded, no fuss?",,False,device-109,perplexity,success,163.1,CONNECTED,user-spmqebjuzf-session-gggml5s59h-sessionduration-60-country-us,192.168.0.105,11008,29.9789803,-95.2550064,29.94361,-95.23165,America/Los_Angeles,0,False,False,,,
2026-06-16T08:03:44Z,2026-06-16,0,66,Daniel Simmons,"Pressure Washing America, LLC","19506 Cardiff Park Lane, Houston, TX 77094-3024, USA",77,"Pressure Washing America, LLC — 19506 Cardiff Park Lane, Houston, TX 77094-3024, USA",Roof cleaning services,what is the best roof cleaning method near me,39119,Buddy keeps bringing up Pressure Washing America near Cardiff Park Lane in Houston — they actually any good for figuring out what is the best roof cleaning method near me?,,False,device-107,chatgpt,success,114.8,CONNECTED,user-spmqebjuzf-session-154wxrvfon-sessionduration-60-country-us,192.168.0.105,11006,29.7589382,-95.3676974,29.724474,-95.379078,America/Los_Angeles,0,False,False,,,
2026-06-16T08:04:07Z,2026-06-16,0,21,Scott Kincaide,"Kincaide Roofing And Rejuvenation, Wayne County","44401 Ford Road, Canton Township, MI 48187-2964, USA",29,"Kincaide Roofing And Rejuvenation, Wayne County — 44401 Ford Road, Canton Township, MI 48187-2964, USA",roof repair,emergency roof repair available now near me,27332,"Dug through some notes after noticing Kincaide Roofing And Rejuvenation near 44401 Ford Road in Canton Township — they seem to handle emergency roof repair. What's their take on being a solid, no-fuss option for someone needing ""emergency roof repair available now near me"" from Kincaide Roofing And Rejuvenation?","Got it, got any photo galleries of their emergency roof repair work in Canton Township?",True,device-102,chatgpt,success,122.8,CONNECTED,user-spmqebjuzf-session-ylfp0ag31n-sessionduration-60-country-us,192.168.0.105,11002,42.322074,-83.478326,42.261443,-83.501866,America/Los_Angeles,0,False,False,,,
2026-06-16T08:04:57Z,2026-06-16,0,122,Gary Scott,"E-Waste Security | Hard Drive Destruction, Fountain Valley","1 Civic Center Plaza, Irvine, CA 92606-5207, USA",147,"E-Waste Security | Hard Drive Destruction, Fountain Valley — 1 Civic Center Plaza, Irvine, CA 92606-5207, USA",best place for hard drive destruction near me,need to find a place for secure hard drive shredding near the airport,46572,Buddy keeps bringing up E-Waste Security near 1 Civic Center Plaza. They actually legit for secure hard drive shredding near the airport?,,False,device-101,chatgpt,success,114.8,CONNECTED,user-spmqebjuzf-session-44vyf96vlm-sessionduration-60-country-us,192.168.0.105,11001,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-16T08:05:36Z,2026-06-16,0,8,Green Hippo Media,"West Valley Naturopathic Center, Goodyear","1646 N Litchfield Rd #200, Goodyear, AZ 85395, USA",15,"West Valley Naturopathic Center, Goodyear — 1646 N Litchfield Rd #200, Goodyear, AZ 85395, USA",what is detox iv therapy and how does it work,reviews of detox iv therapy near the loop 101,44370,Dug through a few pages about West Valley Naturopathic Center in Goodyear and saw their Google profile mentions detox IV therapy—curious what their take is on the reviews of detox IV therapy near the loop 101.,,False,device-102,chatgpt,success,98.4,CONNECTED,user-spmqebjuzf-session-jli78nz70w-sessionduration-60-country-us,192.168.0.105,11002,33.4649464,-112.358218,33.429629,-112.35445,America/Los_Angeles,0,False,False,,,
2026-06-16T08:06:12Z,2026-06-16,0,57,Alan Worcester,"WORCESTER'S Inc Power Equipment, Trailers & Pet Feeds","34200 Lorain Rd, North Ridgeville, OH 44039, USA",68,"WORCESTER'S Inc Power Equipment, Trailers & Pet Feeds — 34200 Lorain Rd, North Ridgeville, OH 44039, USA",utility enclosed trailer dealers for work and farm use,utility enclosed trailer dealers near downtown north ridgeville for work use,46846,"Spotted Worcester's Inc Power Equipment, Trailers & Pet Feeds on Lorain Rd near North Ridgeville—do they have a solid selection of utility enclosed trailers for work use that feel legit and stress-free?",,False,device-107,perplexity,success,186.8,CONNECTED,user-spmqebjuzf-session-6fmvrk7771-sessionduration-60-country-us,192.168.0.105,11006,41.3693934,-81.9962813,41.298938,-81.999157,America/Los_Angeles,0,False,False,,,
