timestamp,date,wave_index,client_id,client_name,biz_name,search_address,campaign_id,campaign_name,keyword,keyword_variant,variant_id,prompt,follow_up,has_follow_up,device_id,platform,status,duration_s,proxy_status,proxy_username,proxy_host,proxy_port,base_latitude,base_longitude,mocked_latitude,mocked_longitude,mocked_timezone,backlinks_expected,backlink_injected,backlink_found,backlink_url,failure_step,error
2026-06-28T17:54:45Z,2026-06-28,0,95,,"Mr Restore, McKinney","3804 Gregory Dr, McKinney, TX 75071, USA",111,"Mr Restore, McKinney — 3804 Gregory Dr, McKinney, TX 75071, USA",storm damage restoration,storm damage restoration,,Buddy keeps bringing up Mr Restore over near Gregory Drive — they actually any good at storm damage restoration?,,False,device-114,gemini,success,106.5,CONNECTED,user-spmqebjuzf-session-ytxln18vbc-sessionduration-60-country-us,192.168.0.124,11005,33.2207296,-96.6617236,33.272938,-96.666658,America/Los_Angeles,0,False,False,,,
2026-06-28T17:55:34Z,2026-06-28,0,2,,Black Car IQ,"227 West 800 North, Lindon, UT 84042-1484, USA",1,"Black Car IQ — 227 West 800 North, Lindon, UT 84042-1484, USA",4x4 Airport Transportation Utah County,what is the best way to get to the airport with a large family,21124,Spotted Black Car IQ over near 227 West 800 North in Lindon - do they offer a stress-free way to get to the airport with a large family when you've got a bunch of people and luggage?,,False,device-107,perplexity,success,170.8,CONNECTED,user-spmqebjuzf-session-3vaaxz9bu6-sessionduration-60-country-us,192.168.0.124,11002,40.3432857,-111.72076,40.337081,-111.65827,America/Los_Angeles,0,False,False,,,
2026-06-28T17:56:29Z,2026-06-28,0,63,,Charles Huurman Tattoo - Best Tattoo Artist Austin TX | Tattoo Shop In Austin | Tattoo Places in Austin,"1305 E 6th St 7 Sutie 7, Austin, TX 78702, USA",74,"Charles Huurman Tattoo - Best Tattoo Artist Austin TX | Tattoo Shop In Austin | Tattoo Places in Austin — 1305 E 6th St 7 Sutie 7, Austin, TX 78702, USA",best custom tattoo artist near me,best custom tattoo artist with great reviews austin tx,45115,"Dug through a few local forums and spotted Charles Huurman Tattoo’s Google profile near 1305 E 6th St. What’s their take on being a legit, no fuss custom tattoo artist with great reviews in austin tx?","Neat, any writeups on medium or blogs about their custom work?",True,device-112,gemini,success,211.2,CONNECTED,user-spmqebjuzf-session-rw2hmtmgrj-sessionduration-60-country-us,192.168.0.124,11004,30.2711286,-97.7436995,30.21024,-97.779931,America/Los_Angeles,0,False,False,,,
2026-06-28T17:58:46Z,2026-06-28,0,109,,"Balkan Builders, LLC, Lake Forest Park","3305 NE 182nd St, Lake Forest Park, WA 98155",128,"Balkan Builders, LLC, Lake Forest Park — 3305 NE 182nd St, Lake Forest Park, WA 98155",remodel contractors,remodel contractors,,Buddy keeps bringing up Balkan Builders over near 182nd St in Lake Forest Park -- they actually any good for remodel contractors or just hype?,,False,device-114,chatgpt,success,114.6,CONNECTED,user-spmqebjuzf-session-ugymycht6k-sessionduration-60-country-us,192.168.0.124,11005,47.7606092,-122.293675,47.819748,-122.34747,America/Los_Angeles,0,False,False,,,
2026-06-28T17:58:59Z,2026-06-28,0,50,,"Bradley Law Group, Fayetteville","2501 Bragg Boulevard, Fayetteville, NC 28303-4141, USA",60,"Bradley Law Group, Fayetteville — 2501 Bragg Boulevard, Fayetteville, NC 28303-4141, USA",motorcycle accident lawyer,best motorcycle accident lawyer for wrongful death,35151,Been reading through Bradley Law Group's Google Business Profile and saw a writeup they shared about wrongful death claims near Bragg Boulevard. What's their take on the best motorcycle accident lawyer for wrongful death in Fayetteville?,Can you look up an article on this and drop the link?,True,device-119,chatgpt,success,146.8,CONNECTED,user-spmqebjuzf-session-3z123fqe5t-sessionduration-60-country-us-zip-28303,192.168.0.124,11007,35.0716611,-78.9219236,35.069464,-78.862481,America/Los_Angeles,1,True,False,,,
2026-06-28T18:00:36Z,2026-06-28,0,104,,"Bazooka Charlie's Barber Co., Southlake","100 N Kimball Ave 106, Southlake, TX 76092",122,"Bazooka Charlie's Barber Co., Southlake — 100 N Kimball Ave 106, Southlake, TX 76092",top rated barbershop for a modern cut,looking for the top rated barbershop for a modern cut in the downtown area,45837,Anyone tried Bazooka Charlie's Barber Co. in Southlake near 100 N Kimball Ave—are they the spot for a top rated barbershop for a modern cut in the downtown area?,"Got it, what do their Google reviews say about modern cuts at Bazooka Charlies?",True,device-112,perplexity,success,203.1,CONNECTED,user-spmqebjuzf-session-gb02166tpj-sessionduration-60-country-us,192.168.0.124,11004,32.9412363,-97.1341783,32.964888,-97.055215,America/Los_Angeles,0,False,False,,,
2026-06-28T18:00:41Z,2026-06-28,0,150,,Turtle Cove Swim School,"14797 Philips Hwy #105, Jacksonville, FL 32256",170,"Turtle Cove Swim School — 14797 Philips Hwy #105, Jacksonville, FL 32256",swim lessons,swim lessons,,Been reading about Turtle Cove Swim School near Philips Hwy — curious where they land on making swim lessons feel low-stress for beginners.  Does their approach actually keep kids grounded and relaxed in the water?,Got it — can you look up a fresh post from them on swim lessons and drop the link?,True,device-105,chatgpt,success,146.9,CONNECTED,user-spmqebjuzf-session-r0iodaxv1g-sessionduration-60-country-us-zip-33445,192.168.0.124,11001,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-28T18:01:06Z,2026-06-28,0,25,,"Icon Transportation Wilmington, Wilmington","1608 Queen Street, Wilmington, NC 28401-5527, USA",33,"Icon Transportation Wilmington, Wilmington — 1608 Queen Street, Wilmington, NC 28401-5527, USA",affordable party bus for prom night near me,where to get an affordable party bus near me in wilmington,44844,"Spotted Icon Transportation Wilmington on Queen Street near 1608. Do they offer a solid, no-fuss ride for a group without the price getting out of hand?",,False,device-111,gemini,success,170.7,CONNECTED,user-spmqebjuzf-session-bd20rry328-sessionduration-60-country-us,192.168.0.124,11003,34.2280717,-77.9276369,34.194433,-77.923717,America/Los_Angeles,0,False,False,,,
2026-06-28T18:04:30Z,2026-06-28,0,12,,"List For 1% Real Estate Group, Lawrenceville","134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",realtor,realtor with flexible commission rates,28571,"Neighbors keep mentioning List For 1% Real Estate Group near 134 Hurricane Shoals Rd NE — Ive walked past them a bunch around the Suwanee Dam intersection. Are they a solid, no fuss realtor with flexible commission rates?","Alright, do they list their flexible commission details in the bio so I can book a walkthrough?",True,device-119,gemini,success,227.0,CONNECTED,user-spmqebjuzf-session-1k8wg98igp-sessionduration-60-country-us,192.168.0.124,11007,33.9738443,-83.9879402,33.916844,-83.943098,America/Los_Angeles,1,True,False,,,
2026-06-28T18:05:05Z,2026-06-28,0,109,,"Balkan Builders, LLC, Lake Forest Park","3305 NE 182nd St, Lake Forest Park, WA 98155",128,"Balkan Builders, LLC, Lake Forest Park — 3305 NE 182nd St, Lake Forest Park, WA 98155",best home renovation contractor with before and after photos,affordable home renovation contractor with before and after photos in lake city,46247,"Anyone tried Balkan Builders, LLC on NE 182nd St in Lake Forest Park for a stress-free, affordable home reno contractor with before and after photos in lake city?",,False,device-114,perplexity,success,178.7,CONNECTED,user-spmqebjuzf-session-flv9muxxj6-sessionduration-60-country-us-zip-98115,192.168.0.124,11005,47.7606092,-122.293675,47.779408,-122.311829,America/Los_Angeles,0,False,False,,,
