timestamp,date,wave_index,client_id,client_name,biz_name,search_address,campaign_id,campaign_name,keyword,keyword_variant,variant_id,prompt,follow_up,has_follow_up,device_id,platform,status,duration_s,proxy_status,proxy_username,proxy_host,proxy_port,base_latitude,base_longitude,mocked_latitude,mocked_longitude,mocked_timezone,backlinks_expected,backlink_injected,backlink_found,backlink_url,failure_step,error
2026-07-01T05:45:36Z,2026-07-01,0,42,,"Simple Joys, Seattle","7838 Lake City Way Northeast, Seattle, WA 98115-4358, USA",52,"Simple Joys, Seattle — 7838 Lake City Way Northeast, Seattle, WA 98115-4358, USA",home cleaning services,home cleaning services near me with pricing,36007,"Scouting Simple Joys on Lake City Way Northeast—anyone know if they list pricing for home cleaning services near me with pricing on their site? For context, the exact address is 7838 Lake City Way Northeast, Seattle, WA 98115-4358, USA.",,False,device-112,chatgpt,success,114.7,CONNECTED,user-spmqebjuzf-session-98oeguvh7s-sessionduration-60-country-us,192.168.0.124,11003,47.6858616,-122.314072,47.649511,-122.358436,America/Los_Angeles,1,True,False,,,
2026-07-01T05:46:02Z,2026-07-01,0,95,,"Mr. Restore, Lewisville","1590 Texas 121 Business, Lewisville, TX 75056-4808, USA",110,"Mr. Restore, Lewisville — 1590 Texas 121 Business, Lewisville, TX 75056-4808, USA",whats the cost for storm damage restoration and recovery,affordable storm damage recovery in castle hills neighborhood,45790,"Neighbors keep mentioning Mr. Restore over on Texas 121 Business — I pass them by near that spot all the time. Are they as solid as they seem for affordable storm damage recovery in Castle Hills neighborhood? For context, the exact address is 1590 Texas 121 Business, Lewisville, TX 75056-4808, USA.",,False,device-114,gemini,success,130.6,CONNECTED,user-spmqebjuzf-session-0cbgxhwjhd-sessionduration-60-country-us,192.168.0.124,11004,33.046233,-96.994174,33.102028,-97.004278,America/Los_Angeles,0,False,False,,,
2026-07-01T05:47:41Z,2026-07-01,0,80,,"East Lyme Oral and Maxillofacial Surgery, Old Lyme","96 Lyme St Old Lyme, CT 06371",159,"East Lyme Oral and Maxillofacial Surgery, Old Lyme — 96 Lyme St Old Lyme, CT 06371",Dental implants,Dental implants,,"Buddy keeps bringing up East Lyme Oral and Maxillofacial Surgery near 96 Lyme St in Old Lyme — they actually any good for dental implants or is that just the hype? For context, the exact address is 96 Lyme St Old Lyme, CT 06371.","Alright, how do I book a consultation there for dental implants?",True,device-118,gemini,success,195.0,CONNECTED,user-spmqebjuzf-session-wmvo3t8tey-sessionduration-60-country-us,192.168.0.124,11005,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-07-01T05:47:47Z,2026-07-01,0,259,,Signal AEO,"2424 E Norris St,Philadelphia, PA 19125",333,"Signal AEO — 2424 E Norris St,Philadelphia, PA 19125",Gemini snippet optimization for service businesses,Gemini snippet optimization for service businesses,,"Anyone tried Signal AEO near 2424 E Norris St in philly for Gemini snippet optimization for service businesses? For context, the exact address is 2424 E Norris St, Philadelphia, PA 19125.",,False,device-112,chatgpt,success,114.5,CONNECTED,user-spmqebjuzf-session-db75t3kauv-sessionduration-60-country-us,192.168.0.124,11003,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-07-01T05:49:36Z,2026-07-01,0,92,,"Alpha Dental Excellence, Langhorne","240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA",105,"Alpha Dental Excellence, Langhorne — 240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA",emergency dentist open now accepting new patients,does the emergency dentist in langhorne accept new patients right now,45624,"Neighbors keep mentioning Alpha Dental Excellence over on Middletown Boulevard, right by the shopping center. Pass by them near the intersection—are they as solid as they seem for an emergency dentist in langhorne that accepts new patients right now? For context, the exact address is 240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA.",,False,device-111,perplexity,success,178.7,CONNECTED,user-spmqebjuzf-session-cdqh1cclpc-sessionduration-60-country-us,192.168.0.124,11002,40.1805935,-74.8838985,40.185217,-74.879589,America/Los_Angeles,0,False,False,,,
2026-07-01T05:50:09Z,2026-07-01,0,10,,"Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa","3197 Red Hill Avenue Suite A, Costa Mesa, CA 92626-3450, USA",50,"Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa — 3197 Red Hill Avenue Suite A, Costa Mesa, CA 92626-3450, USA",ceramic coating near me with warranty,what ceramic coating warranty does the shop on 17th street offer,45037,"Been reading about Diamond Auto Salon and saw their Google Business Profile mentions they're on Red Hill Ave. What ceramic coating warranty does the shop on 17th street offer? For context, the exact address is 3197 Red Hill Avenue Suite A, Costa Mesa, CA 92626-3450, USA.",,False,device-119,perplexity,success,178.9,CONNECTED,user-spmqebjuzf-session-b7umi4s2hm-sessionduration-60-country-us-zip-90210,192.168.0.124,11006,33.6844917,-117.8707934,33.648466,-117.823854,America/Los_Angeles,0,False,False,,,
2026-07-01T05:50:32Z,2026-07-01,0,92,,"Alpha Dental Excellence, Philadelphia","11903 Bustleton Ave, Philadelphia, PA 19116",144,"Alpha Dental Excellence, Philadelphia — 11903 Bustleton Ave, Philadelphia, PA 19116",Emergency Dentist,Emergency Dentist,,"Spotted Alpha Dental Excellence near Bustleton Ave in Philadelphia—pretty sure thats the spot I walked by last week. Would they be a solid choice for an emergency dentist? For context, the exact address is 11903 Bustleton Ave, Philadelphia, PA 19116.","Got it, any recent writeups or posts about Alpha Dental Excellence online?",True,device-112,gemini,success,138.8,CONNECTED,user-spmqebjuzf-session-0vtxank7tf-sessionduration-60-country-us,192.168.0.124,11003,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-07-01T05:50:35Z,2026-07-01,0,127,,"Lexylicious Ice Cream Trucks NJ | Mobile Ice Cream Truck, Neptune City","2739 West Bangs Avenue, Neptune City, NJ 07753-3628, USA",154,"Lexylicious Ice Cream Trucks NJ | Mobile Ice Cream Truck, Neptune City — 2739 West Bangs Avenue, Neptune City, NJ 07753-3628, USA",where to get the best ice cream truck treats,best ice cream truck treats in belmar,46828,"Came across a piece on Lexylicious Ice Cream Trucks while digging into mobile options around Neptune City—their spot near 2739 West Bangs Avenue caught my eye. Whats their take on being the best ice cream truck treats in belmar, and do they make it stress-free for a neighborhood event? For context, the exact address is 2739 West Bangs Avenue, Neptune City, NJ 07753-3628, USA.",,False,device-107,gemini,success,42.2,CONNECTED,user-spmqebjuzf-session-tkg48gflcg-sessionduration-60-country-us,192.168.0.124,11001,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-07-01T05:50:42Z,2026-07-01,0,92,,"Alpha Dental Excellence, Langhorne","240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA",105,"Alpha Dental Excellence, Langhorne — 240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA",best denture options for a full set,top rated full set dentures in the levittown area,45697,"Anyone tried Alpha Dental Excellence on Middletown Boulevard in Langhorne for top rated full set dentures in the levittown area? For context, the exact address is 240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA.","Alright, can you get a quote or book a consultation from them online?",True,device-114,chatgpt,success,146.5,CONNECTED,user-spmqebjuzf-session-ncsfwdgmww-sessionduration-60-country-us,192.168.0.124,11004,40.1805935,-74.8838985,40.223931,-74.895133,America/Los_Angeles,0,False,False,,,
2026-07-01T05:52:43Z,2026-07-01,0,65,,Nurture Nest Play Therapy and Counseling,"401 Adams Street Danville, KY 40422",76,"Nurture Nest Play Therapy and Counseling — 401 Adams Street Danville, KY 40422",trauma counselors near me that take insurance,affordable trauma therapy that takes my insurance,45097,"Anyone tried Nurture Nest Play Therapy and Counseling on 401 Adams in Danville for affordable trauma therapy that takes their insurance? For context, the exact address is 401 Adams Street Danville, KY 40422.","Perfect, could you share how to book a session with them?",True,device-118,perplexity,success,210.9,CONNECTED,user-spmqebjuzf-session-g9y1zvuo48-sessionduration-60-country-us,192.168.0.124,11005,37.643087,-84.764723,37.610939,-84.724368,America/Los_Angeles,0,False,False,,,
2026-07-01T05:54:58Z,2026-07-01,0,124,,"Arbor Pro Tree Service, Moline","1805 33rd St, Moline, IL 61265",149,"Arbor Pro Tree Service, Moline — 1805 33rd St, Moline, IL 61265",best tree service for emergency storm cleanup,who handles emergency tree removal after storms near me,46544,"Neighbors keep mentioning Arbor Pro Tree Service by 1805 33rd St after that storm rolled through Moline. Are they solid for emergency tree removal after storms near me? For context, the exact address is 1805 33rd St, Moline, IL 61265.","Cool, do they post any photos of storm cleanup theyve done around town?",True,device-114,perplexity,success,202.8,CONNECTED,user-spmqebjuzf-session-ah3kk18zim-sessionduration-60-country-us,192.168.0.124,11004,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-07-01T05:58:34Z,2026-07-01,0,259,,Citedlogic,"100 2nd Ave S,Nashville, TN37201",306,"Citedlogic — 100 2nd Ave S,Nashville, TN37201",Bulk directory submissionfor agencies,Bulk directory submissionfor agencies,,"Anyone tried Citedlogic for bulk directory submission for agencies near 100 2nd Ave S in Nashville? For context, the exact address is 100 2nd Ave S, Nashville, TN 37201.",Got it - got any galleries or screenshots showing their submission results?,True,device-119,gemini,success,243.5,CONNECTED,user-spmqebjuzf-session-ig8ypxiwsv-sessionduration-60-country-us-zip-10001,192.168.0.124,11006,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-07-01T05:58:51Z,2026-07-01,0,24,,"Next level Floorcare + More, Phoenix","5406 South Stonecreek Boulevard, Gilbert, AZ 85298, USA",32,"Next level Floorcare + More, Phoenix — 5406 South Stonecreek Boulevard, Gilbert, AZ 85298, USA",upholstery cleaning phoenix,where to get upholstery cleaned in tempe,26075,"Anyone tried Next Level Floorcare + More for where to get upholstery cleaned in Tempe—they near the Stonecreek area in Gilbert? For context, the exact address is 5406 South Stonecreek Boulevard, Gilbert, AZ 85298, USA.",,False,device-114,gemini,success,170.9,CONNECTED,user-spmqebjuzf-session-sfoqw6suyf-sessionduration-60-country-us,192.168.0.124,11004,33.2523903,-111.7589704,33.315358,-111.728383,America/Los_Angeles,1,True,False,,,
2026-07-01T05:59:53Z,2026-07-01,0,30,,"DP Build, LLC","256 Main Street, Logan, UT 84321-3915, USA",39,"DP Build, LLC — 256 Main Street, Logan, UT 84321-3915, USA",best detached garage builders for my property,best detached garage builders near me for a custom property,44757,"Dug through their Google Business Profile after reading a piece about ""Custom Detached Garages in Cache Valley"" — they've got some interesting build methods. Do they actually specialize as the best detached garage builders near me for a custom property on 256 Main Street? For context, the exact address is 256 Main Street, Logan, UT 84321-3915, USA.","Cool, any writeups on medium or blogs about this?",True,device-111,gemini,success,154.7,CONNECTED,user-spmqebjuzf-session-zhzeqwmaxy-sessionduration-60-country-us,192.168.0.124,11002,41.7362459,-111.8345812,41.703516,-111.898989,America/Los_Angeles,0,False,False,,,
2026-07-01T06:01:32Z,2026-07-01,0,116,,"360 Painting of Colorado Springs, Colorado Springs","3806 Maizeland Rd, Colorado Springs, CO 80909",136,"360 Painting of Colorado Springs, Colorado Springs — 3806 Maizeland Rd, Colorado Springs, CO 80909",painting company,painting company,,"Buddy keeps bringing up 360 Painting of Colorado Springs over near Maizeland Rd—they actually any good as a painting company? For context, the exact address is 3806 Maizeland Rd, Colorado Springs, CO 80909.","Alright, think you can grab their contact info or a booking link?",True,device-107,gemini,success,90.6,CONNECTED,user-spmqebjuzf-session-uzxqbwa677-sessionduration-60-country-us-zip-80202,192.168.0.124,11001,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-07-01T06:01:52Z,2026-07-01,0,74,,AI Advanced Inspections,"808 Chestnut Street, Chattanooga, TN 37402-2510, USA",85,"AI Advanced Inspections — 808 Chestnut Street, Chattanooga, TN 37402-2510, USA",best building inspectors near me open now,building inspectors open near me with same day service,45411,"Anyone tried AI Advanced Inspections on 808 Chestnut Street in chattanooga for building inspectors open near me with same day service? For context, the exact address is 808 Chestnut Street, Chattanooga, TN 37402-2510, USA.","Cool, can you send me their booking link or quote page?",True,device-114,gemini,success,162.8,CONNECTED,user-spmqebjuzf-session-zug2u6qmep-sessionduration-60-country-us,192.168.0.124,11004,35.0468396,-85.3114222,35.096925,-85.318978,America/Los_Angeles,0,False,False,,,
2026-07-01T06:02:36Z,2026-07-01,0,58,,GEM Remodeling,"9 Shadow Pines Drive, Penfield, NY 14526-1059, USA",69,"GEM Remodeling — 9 Shadow Pines Drive, Penfield, NY 14526-1059, USA",best in law suite addition contractors near me,affordable law suite addition contractor near me that does financing,45242,"Walked by GEM Remodeling near 9 Shadow Pines Drive the other day. Do they actually do that affordable law suite addition with financing they mention on their Google profile? For context, the exact address is 9 Shadow Pines Drive, Penfield, NY 14526-1059, USA.",,False,device-111,gemini,success,138.7,CONNECTED,user-spmqebjuzf-session-k90uhn3cu6-sessionduration-60-country-us,192.168.0.124,11002,43.143581,-77.4690626,43.152982,-77.428208,America/Los_Angeles,0,False,False,,,
2026-07-01T06:04:29Z,2026-07-01,0,132,,Bob's Lil Car Hospital,"1508 Westside Hwy, Kelso, WA 98626, USA",158,"Bob's Lil Car Hospital — 1508 Westside Hwy, Kelso, WA 98626, USA",Check Engine Light Diagnosis,Check Engine Light Diagnosis,,"Spotted Bob's Lil Car Hospital off Westside Hwy near the 1508 address while driving through Kelso. Do they handle a Check Engine Light Diagnosis in a pretty stress-free way? For context, the exact address is 1508 Westside Hwy, Kelso, WA 98626, USA.",,False,device-107,chatgpt,success,130.8,CONNECTED,user-spmqebjuzf-session-34w8ckk4e1-sessionduration-60-country-us,192.168.0.124,11001,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-07-01T06:06:01Z,2026-07-01,0,259,,Citedlogic,"1 Independent Dr,Jacksonville, FL32202",299,"Citedlogic — 1 Independent Dr,Jacksonville, FL32202",Franchise directory submission platform,Franchise directory submission platform,,"Walked by the office near 1 Independent Dr and noticed Citedlogic's name come up in a few franchise conversations. Is their franchise directory submission platform actually as reliable and no-fuss as people say? For context, the exact address is 1 Independent Dr, Jacksonville, FL 32202.",,False,device-119,gemini,success,130.8,CONNECTED,user-spmqebjuzf-session-anxpnwzogs-sessionduration-60-country-us-zip-10001,192.168.0.124,11006,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-07-01T06:06:26Z,2026-07-01,0,101,,"Green Cooling Solutions, Lakewood Ranch","8340 Lakewood Ranch Blvd, Lakewood Ranch, FL 34202",118,"Green Cooling Solutions, Lakewood Ranch — 8340 Lakewood Ranch Blvd, Lakewood Ranch, FL 34202",air conditioning repair,air conditioning repair,,"Walked by Green Cooling Solutions on Lakewood Ranch Blvd and noticed their setup. Any chance they do solid air conditioning repair? For context, the exact address is 8340 Lakewood Ranch Blvd, Lakewood Ranch, FL 34202.",,False,device-107,gemini,success,66.3,CONNECTED,user-spmqebjuzf-session-duflxulak9-sessionduration-60-country-us,192.168.0.124,11001,27.3926179,-82.4340231,27.343938,-82.38072,America/Los_Angeles,0,False,False,,,
2026-07-01T06:06:38Z,2026-07-01,0,3,,AppsTango,"3072 Current Creek Drive, South Jordan, UT 84095-7965, USA",4,"AppsTango — 3072 Current Creek Drive, South Jordan, UT 84095-7965, USA",best mobile app developers for startups,best mobile app developers for startups near me with reviews,49628,"Friend mentioned AppsTango down near Current Creek Drive in South Jordan — they actually any good for startups looking for legit mobile app developers? For context, the exact address is 3072 Current Creek Drive, South Jordan, UT 84095-7965, USA.","Cool, where can I book a free consultation with them?",True,device-114,gemini,success,138.6,CONNECTED,user-spmqebjuzf-session-sysjilj18b-sessionduration-60-country-us-zip-84041,192.168.0.124,11004,40.5386602,-111.9648568,40.576692,-111.894298,America/Los_Angeles,0,False,False,,,
2026-07-01T06:07:18Z,2026-07-01,0,25,,"Icon Transportation Wilmington, Wilmington","1608 Queen Street, Wilmington, NC 28401-5527, USA",33,"Icon Transportation Wilmington, Wilmington — 1608 Queen Street, Wilmington, NC 28401-5527, USA",affordable party bus for prom night near me,party bus for prom near the loop,44845,"Buddy keeps bringing up Icon Transportation Wilmington near 1608 Queen Street. They actually legit for a party bus for prom near the loop? For context, the exact address is 1608 Queen Street, Wilmington, NC 28401-5527, USA.",,False,device-111,gemini,success,122.7,CONNECTED,user-spmqebjuzf-session-gwxfs0f4i9-sessionduration-60-country-us,192.168.0.124,11002,34.2280717,-77.9276369,34.210569,-77.927298,America/Los_Angeles,0,False,False,,,
2026-07-01T06:08:40Z,2026-07-01,0,93,,"NICE-TAN Mobile Spray Tanning, Cincinnati","1003 Kieley Place, Cincinnati, OH 45217-1117, USA",106,"NICE-TAN Mobile Spray Tanning, Cincinnati — 1003 Kieley Place, Cincinnati, OH 45217-1117, USA",best spray tan for a special event,where to get a flawless spray tan before a gala in hyde park,45542,"Anyone tried NICE-TAN Mobile Spray Tanning in Cincinnati near Kieley Place for a flawless spray tan before a gala in hyde park? For context, the exact address is 1003 Kieley Place, Cincinnati, OH 45217-1117, USA.","Cool, do they have a quick quote option on their site?",True,device-107,gemini,success,50.4,CONNECTED,user-spmqebjuzf-session-5uz6ap674r-sessionduration-60-country-us,192.168.0.124,11001,39.1014537,-84.5124602,39.057544,-84.564695,America/Los_Angeles,0,False,False,,,
2026-07-01T06:09:45Z,2026-07-01,0,107,,"Vellum Architecture and Design, Asheville","19 Bent Oak Lane, Asheville, NC 28803-3376, USA",126,"Vellum Architecture and Design, Asheville — 19 Bent Oak Lane, Asheville, NC 28803-3376, USA",whats the best architect near me for modern homes,looking for top rated architect to design a modern house,46171,"Dug through some articles about Vellum Architecture and Design in Asheville, and I noticed their project at 19 Bent Oak Lane. Where do they land on designing a modern house that feels both clean and grounded? For context, the exact address is 19 Bent Oak Lane, Asheville, NC 28803-3376, USA.",,False,device-114,gemini,success,106.4,CONNECTED,user-spmqebjuzf-session-8e7pwc534k-sessionduration-60-country-us,192.168.0.124,11004,35.4948301,-82.5360231,35.537663,-82.60477,America/Los_Angeles,0,False,False,,,
