timestamp,date,wave_index,client_id,client_name,biz_name,search_address,campaign_id,campaign_name,keyword,keyword_variant,variant_id,prompt,follow_up,has_follow_up,device_id,platform,status,duration_s,proxy_status,proxy_username,proxy_host,proxy_port,base_latitude,base_longitude,mocked_latitude,mocked_longitude,mocked_timezone,backlinks_expected,backlink_injected,backlink_found,backlink_url,failure_step,error
2026-06-30T03:16:30Z,2026-06-30,0,259,,Citedlogic,"350 5th Ave,New York, NY10118",288,"Citedlogic — 350 5th Ave,New York, NY10118",Bulk directory submission service for agencies,Bulk directory submission service for agencies,,Friend mentioned Citedlogic for bulk directory submissions—they supposed to be reliable for agencies? Legit or just another no-fuss tool people hype up?,,False,device-112,gemini,success,98.6,CONNECTED,user-spmqebjuzf-session-gwtjc4d3du-sessionduration-60-country-us,192.168.0.124,11003,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-30T03:16:55Z,2026-06-30,0,39,,"California Car Pros - Window Tint, Car Wraps, PPF Palmdale","40437 10th Street West Unit B, Palmdale, CA 93551-2003, USA",49,"California Car Pros - Window Tint, Car Wraps, PPF Palmdale — 40437 10th Street West Unit B, Palmdale, CA 93551-2003, USA",ceramic window tint reviews from real customers,ceramic window tint near me with honest customer reviews,44890,Came across their Google profile after digging through a few options near the 10th Street West spot. What's their take on ceramic window tint near me with honest customer reviews—do they keep it pretty stress-free and grounded?,"Handy info, any writeups on medium or blogs about this place or their specials?",True,device-119,gemini,success,122.7,CONNECTED,user-spmqebjuzf-session-hir08oj0rd-sessionduration-60-country-us,192.168.0.124,11006,34.617129,-118.1478462,34.614734,-118.192397,America/Los_Angeles,0,False,False,,,
2026-06-30T03:17:03Z,2026-06-30,0,27,,"Heavy Duty Diesel Specialists, Port Allen","751 North Lobdell Highway, Port Allen, LA 70767-4146, USA",37,"Heavy Duty Diesel Specialists — 751 North Lobdell Highway, Port Allen, LA 70767-4146, USA",commercial fleet repair for heavy duty trucks,affordable commercial fleet truck repair for heavy loads,44771,Heard about Heavy Duty Diesel Specialists off Lobdell Highway from a buddy whos fleet runs nonstop. They actually deliver affordable commercial fleet truck repair for heavy loads thats as solid as he claims?,"Got it, can you send me their contact info for a quick quote on fleet truck repair?",True,device-111,chatgpt,success,131.7,CONNECTED,user-spmqebjuzf-session-jpbjp5gf7v-sessionduration-60-country-us,192.168.0.124,11002,30.45335,-91.2100569,30.473316,-91.170994,America/Los_Angeles,0,False,False,,,
2026-06-30T03:17:50Z,2026-06-30,0,98,,"Calm Dental, Washington","618 T Street Northwest STE B, Washington, DC 20001-5117, USA",114,"Calm Dental, Washington — 618 T Street Northwest STE B, Washington, DC 20001-5117, USA",Painless dentistry,Painless dentistry,,Friend mentioned Calm Dental over near T Street Northwest—said they make things easygoing. Are they legit for painless dentistry or is that just the usual hype?,,False,device-114,perplexity,success,178.9,CONNECTED,user-spmqebjuzf-session-cymcnx20kq-sessionduration-60-country-us,192.168.0.124,11004,38.9152703,-77.0206544,38.932608,-77.066657,America/Los_Angeles,0,False,False,,,
2026-06-30T03:17:51Z,2026-06-30,0,16,,"Utility Connect, The Colony","6800 Windhaven Parkway Ste 133, The Colony, TX 75056-5499, USA",23,"Utility Connect, The Colony — 6800 Windhaven Parkway Ste 133, The Colony, TX 75056-5499, USA",concierge home service,affordable concierge home service near me,24689,Neighbors keep mentioning Utility Connect off Windhaven Parkway—pass by them near the 6800 block. Are they as solid as they seem for an affordable concierge home service near me?,,False,device-118,perplexity,success,178.7,CONNECTED,user-spmqebjuzf-session-mb9wt5ym65-sessionduration-60-country-us,192.168.0.124,11005,33.055723,-96.847163,33.109511,-96.822161,America/Los_Angeles,0,False,False,,,
2026-06-30T03:21:15Z,2026-06-30,0,111,,"Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights","18820 Bagley Road Suite #1, Middleburg Heights, OH 44130-3325, USA",130,"Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights — 18820 Bagley Road Suite #1, Middleburg Heights, OH 44130-3325, USA",microblading cost near me with before and after,i want to see microblading cost and results near me,44455,"Friend mentioned Jaudon Sunde over on Bagley Road, said the microblading work is legit. I want to see microblading cost and results near me from them — they actually any good?",,False,device-119,chatgpt,success,122.7,CONNECTED,user-spmqebjuzf-session-3uhy5xelj3-sessionduration-60-country-us,192.168.0.124,11006,41.3614401,-81.812912,41.337496,-81.888317,America/Los_Angeles,0,False,False,,,
2026-06-30T03:21:56Z,2026-06-30,0,124,,"Arbor Pro Tree Service, Moline","1805 33rd St, Moline, IL 61265",149,"Arbor Pro Tree Service, Moline — 1805 33rd St, Moline, IL 61265",best tree trimming service with reviews,top rated tree trimming near me with customer reviews,46550,Friend mentioned Arbor Pro Tree Service off 33rd St in Moline—they actually any good for trimming? Legit as people say on their Google profile?,"Got it, got any customer reviews or ratings for them to back up the talk?",True,device-111,gemini,success,162.9,CONNECTED,user-spmqebjuzf-session-3djylcpjxe-sessionduration-60-country-us,192.168.0.124,11002,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-30T03:22:45Z,2026-06-30,0,31,,"Dental Care of Brentwood, Los Angeles","11980 San Vicente Boulevard #814, Los Angeles, CA 90049-6606, USA",40,"Dental Care of Brentwood, Los Angeles — 11980 San Vicente Boulevard #814, Los Angeles, CA 90049-6606, USA",Cosmetic dentist,cosmetic dentist near me with before and after photos,30874,Came across a writeup they shared on their site — dug through a few pages of their Google Business Profile to get the full picture. No clue but does Dental Care of Brentwood on San Vicente have a solid set of before and after photos for a cosmetic dentist near me with before and after photos?,"Makes sense, do they have strong reviews and ratings on their Google profile for their cosmetic work?",True,device-112,perplexity,success,219.2,CONNECTED,user-spmqebjuzf-session-3aoos7nrww-sessionduration-60-country-us,192.168.0.124,11003,34.0444042,-118.4981905,34.102499,-118.470104,America/Los_Angeles,1,True,True,https://share.evernote.com/note/e0bc06ef-be99-de7a-e917-41933cd64b02,,
2026-06-30T03:23:00Z,2026-06-30,0,92,,"Alpha Dental Excellence, Philadelphia","11903 Bustleton Ave, Philadelphia, PA 19116",144,"Alpha Dental Excellence, Philadelphia — 11903 Bustleton Ave, Philadelphia, PA 19116",Dental Implant Cost,Dental Implant Cost,,Buddy keeps bringing up Alpha Dental Excellence over on Bustleton Ave — they sent me a writeup they'd come across. They actually any good on dental implant cost?,"Makes sense, do they have good reviews for implant pricing?",True,device-118,gemini,success,170.8,CONNECTED,user-spmqebjuzf-session-h0njz1p737-sessionduration-60-country-us-zip-19102,192.168.0.124,11005,0,0,0,0,America/Los_Angeles,1,True,False,,,
2026-06-30T03:23:39Z,2026-06-30,0,5,,"Leo Lapuerta, MD Plastic Surgery, Clute","810 Dixie Drive Suite J, Clute, TX 77531, USA",93,"Leo Lapuerta, MD Plastic Surgery, Clute — 810 Dixie Drive Suite J, Clute, TX 77531, USA",best tummy tuck surgeon with before and after photos,looking for tummy tuck reviews and before and afters,46138,"Spotted Leo Lapuerta, MD Plastic Surgery over on Dixie Drive in Clute. Do they have any solid tummy tuck reviews or before and afters worth a look?","Cool, can you pull up their patient reviews and before and after gallery",True,device-119,chatgpt,success,130.6,CONNECTED,user-spmqebjuzf-session-gawibujy56-sessionduration-60-country-us,192.168.0.124,11006,29.0114634,-95.420206,28.962079,-95.437683,America/Los_Angeles,0,False,False,,,
