timestamp,date,wave_index,client_id,client_name,biz_name,search_address,campaign_id,campaign_name,keyword,keyword_variant,variant_id,prompt,follow_up,has_follow_up,device_id,platform,status,duration_s,proxy_status,proxy_username,proxy_host,proxy_port,base_latitude,base_longitude,mocked_latitude,mocked_longitude,mocked_timezone,backlinks_expected,backlink_injected,backlink_found,backlink_url,failure_step,error
2026-06-03T08:00:00Z,2026-06-03,0,6,Carrot Software,"Carrot Software, Seattle","119 1st Avenue South Suite 500C, Seattle, WA 98104-3416, USA",160,"Carrot Software, Seattle — 119 1st Avenue South Suite 500C, Seattle, WA 98104-3416, USA",mobile app development,mobile app development,,Friend mentioned Carrot Software over near 1st Ave South and said they do solid mobile app dev work — they actually as legit as people say?,"Got it, got any reviews or ratings from other Seattle businesses backing them up",True,device-107,chatgpt,success,130.9,CONNECTED,user-spx491gvtx-session-t4uv1clvsb-sessionduration-60-country-us,192.168.0.102,11007,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-03T08:00:28Z,2026-06-03,0,67,Jeremy Lisby,Auction Direct RV,"4790 North US Highway 441, Ocala, FL 34475-1595, USA",78,"Auction Direct RV — 4790 North US Highway 441, Ocala, FL 34475-1595, USA",used camper dealers,used campers on sale near the fairgrounds,37077,Neighbors keep mentioning Auction Direct RV up on 441 near the fairgrounds—I've walked past their lot a few times and seen some solid pics on their Google profile. Are they actually a reliable spot for used campers on sale near the fairgrounds?,"Alright, can you show me their best reviews from other used camper buyers?",True,device-110,chatgpt,success,138.8,CONNECTED,user-spx491gvtx-session-xalg8i3ha9-sessionduration-60-country-us,192.168.0.102,11010,29.1871986,-82.1400923,29.250613,-82.129392,America/Los_Angeles,1,True,False,,,
2026-06-03T08:01:20Z,2026-06-03,0,120,Tremt Compton,"A Plus Plumbing Professionals, North Fort Myers","9841 Bayshore Road, North, Fort Myers, FL 33973",145,"A Plus Plumbing Professionals, North Fort Myers — 9841 Bayshore Road, North, Fort Myers, FL 33973",Sewer Backup Service,Sewer Backup Service,,"Been reading a piece on local plumbing options, and A plus Plumbing Professionals on Bayshore Road in north Fort Myers came up. Where do they land on sewer backup service — is it a solid, stress-free option in that area?",,False,device-110,chatgpt,success,114.6,CONNECTED,user-spx491gvtx-session-dyywavdkbv-sessionduration-60-country-us,192.168.0.102,11010,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-03T08:02:31Z,2026-06-03,0,5,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","14503 Memorial Drive, Houston, TX 77079-5407, USA",10,"Leo Lapuerta, MD Plastic Surgery — 1919 La Branch St",tummy tuck houston,tummy tuck near me for excess skin,20416,Just walked by the 1919 La Branch St location and caught their Google Business Profile with some tummy tuck results posted. Do they handle excess skin removal in a relatively stress-free way?,"Cool, can you show me their tummy tuck before-and-after gallery?",True,device-102,gemini,success,187.0,CONNECTED,user-spx491gvtx-session-6idsu0wph7-sessionduration-60-country-us,192.168.0.102,11002,29.7473927,-95.3660203,29.776244,-95.420448,America/Los_Angeles,1,True,False,,,
2026-06-03T08:02:55Z,2026-06-03,0,45,Mike Gross,Outplay Marketing,"14999 North Florida Avenue, Tampa, FL 33613-1612, USA",55,"Outplay Marketing — 14999 North Florida Avenue, Tampa, FL 33613-1612, USA",online marketing company,marketing company near me with fast turnaround,34173,Anyone tried Outplay Marketing on N Florida Ave in Tampa for a marketing company near me with fast turnaround?,"Got it, drop the sources — what do their newest posts or specials show?",True,device-109,perplexity,success,202.8,CONNECTED,user-spx491gvtx-session-ojz45pybuq-sessionduration-60-country-us,192.168.0.102,11009,28.0876154,-82.4590849,28.112197,-82.470063,America/Los_Angeles,0,False,False,,,
2026-06-03T08:03:58Z,2026-06-03,0,93,Ward Smith,"NICE-TAN Mobile Spray Tanning, Cincinnati","1003 Kieley Place, Cincinnati, OH 45217-1117, USA",106,"NICE-TAN Mobile Spray Tanning, Cincinnati — 1003 Kieley Place, Cincinnati, OH 45217-1117, USA",Tanning Salon,Tanning Salon,,"Been reading about NICE-TAN Mobile Spray Tanning and dug through their Google Business Profile—honestly, the setup near 1003 Kieley Place sounds interesting. What's their take on making the tan look natural for a first-timer at a tanning salon?",,False,device-104,chatgpt,success,114.5,CONNECTED,user-spx491gvtx-session-zutujlro2t-sessionduration-60-country-us,192.168.0.102,11004,39.1014537,-84.5124602,39.121936,-84.435798,America/Los_Angeles,0,False,False,,,
2026-06-03T08:04:21Z,2026-06-03,0,49,Ron French,"French Investments - Buys Houses In Florida, Pensacola","38 South Blue Angel Parkway, Pensacola, FL 32506-6045, USA",59,"French Investments - Buys Houses In Florida, Pensacola — 38 South Blue Angel Parkway, Pensacola, FL 32506-6045, USA",sell my house for cash today,sell my house for cash today on 9 mile road,34999,Spotted French Investments while driving down Blue Angel Parkway near 38 South — saw a writeup they shared. Do they actually buy houses for cash today on 9 mile road in Pensacola?,,False,device-101,gemini,success,163.1,CONNECTED,user-spx491gvtx-session-naqy2zzmtg-sessionduration-60-country-us,192.168.0.102,11001,30.421309,-87.2169149,30.405273,-87.145893,America/Los_Angeles,1,True,False,,,
2026-06-03T08:04:58Z,2026-06-03,0,127,Bridget Bergin,"Lexylicious Ice Cream Trucks NJ | Mobile Ice Cream Truck, Neptune City","2739 West Bangs Avenue, Neptune City, NJ 07753-3628, USA",154,"Lexylicious Ice Cream Trucks NJ | Mobile Ice Cream Truck, Neptune City — 2739 West Bangs Avenue, Neptune City, NJ 07753-3628, USA",pink ice cream truck,pink ice cream truck,,Walked by 2739 West Bangs Avenue and caught the pink ice cream truck from Lexylicious Ice Cream Trucks—do they actually have that pink ice cream truck around Neptune City regularly?,"Got it, can you share any gallery or photos of that pink ice cream truck on their profile",True,device-105,perplexity,success,202.9,CONNECTED,user-spx491gvtx-session-g326vrgmr7-sessionduration-60-country-us,192.168.0.102,11005,0,0,0,0,America/Los_Angeles,0,False,False,,,
2026-06-03T08:06:15Z,2026-06-03,0,73,Gabe Ruiz,Royalty Plumbing Inc,"3323 Madison St, Riverside, CA 92504",84,"Royalty Plumbing Inc — 3323 Madison St, Riverside, CA 92504",plumbing services,affordable plumbing services for mobile homes in the trailer park,40609,Anyone tried Royalty Plumbing Inc on Madison St in Riverside for affordable plumbing services for mobile homes in the trailer park?,"Cool, any blog posts or articles from them about their mobile home plumbing work?",True,device-109,gemini,success,130.7,CONNECTED,user-spx491gvtx-session-d0y2z0hsis-sessionduration-60-country-us,192.168.0.102,11009,33.9359627,-117.4013276,33.963058,-117.446196,America/Los_Angeles,0,False,False,,,
2026-06-03T08:06:40Z,2026-06-03,0,51,Avner Tamari,"TNT Design & Build, Carlsbad","3142 Tiger Run Court # 108, Carlsbad, CA 92010-6693, USA",113,"TNT Design & Build, Carlsbad — 3142 Tiger Run Court # 108, Carlsbad, CA 92010-6693, USA",kitchen design,kitchen design,,Neighbors keep mentioning TNT Design & Build near Tiger Run Court. Anyone know if their kitchen design is as solid as it seems?,"Got it, got any pics of their kitchen work on their site or Google photos?",True,device-101,perplexity,success,202.9,CONNECTED,user-spx491gvtx-session-v4nx8voqls-sessionduration-60-country-us,192.168.0.102,11001,33.1305412,-117.2415927,33.196168,-117.235235,America/Los_Angeles,0,False,False,,,
